trial_id,sample_index,t_s,rx_norm,temp_c,em_norm,vib_norm
SYN-049,187,18.79397,-0.15711,21.9746,-0.029153,0.026121
SYN-049,188,18.89447,0.002601,21.9914,-0.03081,0.143949
SYN-049,189,18.99497,-0.211216,21.9724,-0.004184,0.059015
SYN-049,190,19.09548,0.021991,22.0424,0.066192,0.061859
SYN-049,191,19.19598,-0.074107,21.9798,0.010725,0.003288
SYN-049,192,19.29648,0.265308,22.03,0.021209,0.091311
SYN-049,193,19.39698,0.076458,21.9874,-0.031993,-0.06587
SYN-049,194,19.49749,-0.029753,21.974,-0.040753,0.012029
SYN-049,195,19.59799,-0.12786,21.9933,0.031655,-0.07297
SYN-049,196,19.69849,0.137605,22.0365,0.014212,0.035689
SYN-049,197,19.79899,-0.007336,21.9986,-0.045555,-0.013219
SYN-049,198,19.8995,0.054686,22.0338,0.009475,-0.016994
SYN-049,199,20.0,-0.06207,21.9927,0.049624,-0.028884
SYN-050,0,0.0,0.074431,21.9898,0.018866,0.021405
SYN-050,1,0.1005,-0.013213,21.9361,0.068178,0.10673
SYN-050,2,0.20101,-0.066182,21.9493,-0.053877,-0.102472
SYN-050,3,0.30151,-0.039913,22.0104,-0.056018,-0.006141
SYN-050,4,0.40201,0.067888,21.9639,0.027603,0.005842
SYN-050,5,0.50251,-0.120045,21.97,0.073729,0.066238
SYN-050,6,0.60302,-0.0127,21.9673,-0.008573,0.039067
SYN-050,7,0.70352,-0.001143,21.9954,-0.041318,-0.01533
SYN-050,8,0.80402,0.057231,22.0209,0.093309,0.010854
SYN-050,9,0.90452,-0.168578,21.9572,0.06673,0.01291
SYN-050,10,1.00503,0.03169,22.005,-0.038215,0.011968
SYN-050,11,1.10553,-0.112074,22.0192,0.005469,-0.006871
SYN-050,12,1.20603,0.060868,21.9647,0.0768,0.050046
SYN-050,13,1.30653,-0.129909,21.9411,-0.060206,-0.001374
SYN-050,14,1.40704,0.001727,22.0626,-0.013414,-0.015472
SYN-050,15,1.50754,0.111409,21.9981,-0.062477,0.075997
SYN-050,16,1.60804,0.007789,22.0438,-0.022227,-0.009691
SYN-050,17,1.70854,0.134955,21.9955,0.030624,0.049606
SYN-050,18,1.80905,0.090335,22.0035,0.057024,-0.062055
SYN-050,19,1.90955,-0.053932,22.0372,0.042882,0.057511
SYN-050,20,2.01005,0.079688,22.016,0.050489,-0.015968
SYN-050,21,2.11055,0.009754,21.9768,-0.023635,-0.036004
SYN-050,22,2.21106,-0.075949,22.0321,-0.019964,-0.06561
SYN-050,23,2.31156,0.02096,22.0067,0.012789,0.04184
SYN-050,24,2.41206,0.018468,22.0323,0.077535,0.052153
SYN-050,25,2.51256,-0.029966,22.0106,-0.018374,0.031706
SYN-050,26,2.61307,-0.235174,22.0331,0.028463,-0.050665
SYN-050,27,2.71357,-0.028392,22.0205,-0.041214,-0.016297
SYN-050,28,2.81407,0.103416,21.9859,0.054522,-0.05552
SYN-050,29,2.91457,-0.090093,21.999,0.015374,-0.05756
SYN-050,30,3.01508,-0.031148,22.0285,-0.000332,-0.036842
SYN-050,31,3.11558,-0.002702,22.0123,0.001694,0.018622
SYN-050,32,3.21608,-0.038275,22.011,0.029812,-0.080771
SYN-050,33,3.31658,-0.105417,21.9397,0.030328,0.024681
SYN-050,34,3.41709,-0.060183,21.9938,-0.041041,0.015001
SYN-050,35,3.51759,-0.045985,21.9445,0.013087,0.019191
SYN-050,36,3.61809,-0.049048,21.9761,0.022929,-0.031139
SYN-050,37,3.71859,0.109922,22.0204,0.042363,-0.051192
SYN-050,38,3.8191,-0.055072,22.0296,0.012252,0.078119
SYN-050,39,3.9196,-0.230875,22.054,0.027757,-0.021073
SYN-050,40,4.0201,-0.038055,22.0452,0.050883,0.047756
SYN-050,41,4.1206,-0.062819,22.0429,0.016868,-0.082898
SYN-050,42,4.22111,0.064569,22.0222,-0.039086,0.013297
SYN-050,43,4.32161,-0.049376,21.933,-0.007214,-0.114577
SYN-050,44,4.42211,0.1078,21.9971,0.026978,-0.116578
SYN-050,45,4.52261,-0.056383,21.9684,-0.046198,-0.027293
SYN-050,46,4.62312,0.145682,22.0079,-0.022303,0.104673
SYN-050,47,4.72362,0.063241,22.0364,-0.019794,-0.003147
SYN-050,48,4.82412,-0.044992,22.0057,-0.048354,-0.027061
SYN-050,49,4.92462,-0.256727,22.0135,-0.022901,-0.068801
SYN-050,50,5.02513,0.061861,22.0196,0.042672,0.001228
SYN-050,51,5.12563,-0.024567,22.0069,-0.035669,0.068309
SYN-050,52,5.22613,0.009809,22.0136,-0.004303,-0.028892
SYN-050,53,5.32663,0.044025,22.0264,0.043161,0.064802
SYN-050,54,5.42714,-0.04409,21.9879,0.100046,0.020367
SYN-050,55,5.52764,-0.190612,21.9928,0.004868,0.005236
SYN-050,56,5.62814,-0.150743,22.0178,-0.0316,0.118345
SYN-050,57,5.72864,-0.190045,22.0101,0.060973,-0.031899
SYN-050,58,5.82915,-0.159957,21.9986,0.006718,-0.016922
SYN-050,59,5.92965,0.065939,22.0036,0.045231,-0.022278
SYN-050,60,6.03015,-0.177673,22.0021,-0.010903,0.036491
SYN-050,61,6.13065,-0.118564,21.9859,0.000645,0.008481
SYN-050,62,6.23116,-0.104506,22.0063,-0.012906,-0.019721
SYN-050,63,6.33166,-0.028027,21.9563,-0.145816,-0.012556
SYN-050,64,6.43216,-0.067576,22.0585,0.037709,-0.070181
SYN-050,65,6.53266,0.058953,22.0409,-0.064943,-0.024769
SYN-050,66,6.63317,-0.10522,21.9829,0.027474,0.014035
SYN-050,67,6.73367,0.04648,22.0692,0.001318,-0.061488
SYN-050,68,6.83417,0.026751,22.004,0.026263,-0.056887
SYN-050,69,6.93467,-0.029153,22.0634,0.031597,-0.045302
SYN-050,70,7.03518,-0.021782,22.0252,-0.048203,-0.033065
SYN-050,71,7.13568,0.045954,22.04,-0.015251,0.019307
SYN-050,72,7.23618,0.162789,21.9898,0.073265,-0.001252
SYN-050,73,7.33668,-0.032537,21.9563,0.078181,-0.079007
SYN-050,74,7.43719,0.066847,21.976,0.041425,0.063571
SYN-050,75,7.53769,-0.003474,21.9527,0.004927,-0.008405
SYN-050,76,7.63819,-0.145923,22.0108,0.065997,-0.057308
SYN-050,77,7.73869,-0.218796,22.0333,0.003881,-0.008759
SYN-050,78,7.8392,0.067311,22.051,0.023505,0.000365
SYN-050,79,7.9397,-0.251924,21.9762,-0.076741,-0.043008
SYN-050,80,8.0402,-0.162297,21.9714,0.031169,-0.031958
SYN-050,81,8.1407,0.078023,21.9837,-0.093933,-0.039863
SYN-050,82,8.24121,0.090856,21.9895,-0.000144,0.102567
SYN-050,83,8.34171,0.112051,22.0015,0.011091,-0.016711
SYN-050,84,8.44221,-0.026096,22.0163,0.089941,0.097588
SYN-050,85,8.54271,-0.099126,22.0132,0.009613,0.020695
SYN-050,86,8.64322,0.14615,22.0836,0.008064,-0.003207
SYN-050,87,8.74372,0.136324,22.0525,-0.038226,-0.033572
SYN-050,88,8.84422,0.032756,22.0463,-0.00821,0.006846
SYN-050,89,8.94472,-0.104503,21.9646,-0.002728,0.031901
SYN-050,90,9.04523,-0.078086,21.9642,-0.007094,0.019689
SYN-050,91,9.14573,-0.055422,22.0055,0.012757,0.038343
SYN-050,92,9.24623,0.165412,22.0383,-0.053044,-0.041739
SYN-050,93,9.34673,-0.099059,21.9697,0.07097,0.06491
SYN-050,94,9.44724,0.039908,22.0287,-0.059173,0.068714
SYN-050,95,9.54774,0.08313,22.0222,0.068253,0.053174
SYN-050,96,9.64824,0.048606,21.9811,-0.025642,-0.003772
SYN-050,97,9.74874,0.206514,22.0458,0.097245,0.012936
SYN-050,98,9.84925,-0.008976,21.999,-0.014145,0.028241
SYN-050,99,9.94975,0.122804,22.0156,-0.017458,-0.028049
SYN-050,100,10.05025,-0.013612,21.9667,-0.046853,0.060021
SYN-050,101,10.15075,0.020602,21.9683,-0.096709,-0.028066
SYN-050,102,10.25126,0.038055,22.0055,-0.004636,-0.052201
SYN-050,103,10.35176,-0.049272,22.0087,0.051494,-0.074128
SYN-050,104,10.45226,0.077536,22.0023,-0.006333,-0.015558
SYN-050,105,10.55276,0.020653,22.0288,-0.046652,0.019277
SYN-050,106,10.65327,-0.035862,21.9887,0.013704,-0.011066
SYN-050,107,10.75377,-0.016447,22.0547,-0.142175,-0.001807
SYN-050,108,10.85427,-0.054849,22.0155,0.088329,0.073383
SYN-050,109,10.95477,0.080792,21.9634,0.004975,-0.014136
SYN-050,110,11.05528,-0.017219,22.0114,-0.008289,-0.060993
SYN-050,111,11.15578,0.079165,22.0976,0.008839,-0.030125
SYN-050,112,11.25628,0.079956,22.0066,-0.070632,0.062246
SYN-050,113,11.35678,0.071192,21.9948,0.026107,0.064348
SYN-050,114,11.45729,0.038223,21.9535,-0.034586,0.040595
SYN-050,115,11.55779,0.001933,21.9929,0.007375,-0.048787
SYN-050,116,11.65829,-0.065175,21.9828,0.045155,-0.011474
SYN-050,117,11.75879,-0.047073,21.9349,-0.008512,0.024139
SYN-050,118,11.8593,0.148944,21.9849,0.003043,0.05183
SYN-050,119,11.9598,-0.17129,22.0222,0.021243,0.020086
SYN-050,120,12.0603,0.061208,22.0355,0.03007,-0.007941
SYN-050,121,12.1608,-0.03587,21.9995,-0.015718,0.062307
SYN-050,122,12.26131,0.168809,22.0108,0.026176,0.077626
SYN-050,123,12.36181,-0.123946,22.0136,0.074694,0.056794
SYN-050,124,12.46231,0.028176,22.0197,-0.013087,0.002459
SYN-050,125,12.56281,-0.006792,21.9551,0.008187,-0.017696
SYN-050,126,12.66332,0.016014,22.0115,0.086261,-0.039408
SYN-050,127,12.76382,0.104335,21.9957,-0.083922,0.007178
SYN-050,128,12.86432,0.065268,22.0285,0.04506,0.015809
SYN-050,129,12.96482,-0.057141,21.9844,0.02611,-0.099904
SYN-050,130,13.06533,0.173874,21.9551,0.001809,0.031441
SYN-050,131,13.16583,-0.045744,21.985,-0.034429,-0.038885
SYN-050,132,13.26633,0.011484,22.004,-0.031132,-0.047022
SYN-050,133,13.36683,-0.025884,22.003,0.012261,-0.035659
SYN-050,134,13.46734,0.100816,21.9801,0.028352,0.031683
SYN-050,135,13.56784,-0.01072,21.9663,-0.015065,0.018541
SYN-050,136,13.66834,0.014731,22.0456,-0.040481,-0.008884
SYN-050,137,13.76884,0.066879,21.9428,-0.023763,0.028951
SYN-050,138,13.86935,-0.023961,21.9589,0.042466,0.006845
SYN-050,139,13.96985,-0.146101,21.9812,0.095793,-0.039338
SYN-050,140,14.07035,-0.09136,21.9711,-0.024777,-0.040647
SYN-050,141,14.17085,-0.07358,21.9559,0.037627,0.005024
SYN-050,142,14.27136,-0.049131,21.9501,-0.044441,0.044333
SYN-050,143,14.37186,-0.156582,21.9707,0.022167,-0.022787
SYN-050,144,14.47236,-0.086707,21.9698,0.047587,-0.058289
SYN-050,145,14.57286,-0.025239,21.9937,-0.08136,-0.01272
SYN-050,146,14.67337,-0.033809,21.9783,-0.055087,-0.02109
SYN-050,147,14.77387,-0.117812,21.9839,0.014878,-0.033763
SYN-050,148,14.87437,0.029896,21.9701,-0.013289,0.039473
SYN-050,149,14.97487,-0.071662,22.0019,0.096025,0.001252
SYN-050,150,15.07538,0.197195,21.9928,0.033834,0.036142
SYN-050,151,15.17588,-0.14575,21.9925,0.086607,-0.086919
SYN-050,152,15.27638,-0.008178,22.0171,-0.019465,0.023481
SYN-050,153,15.37688,0.162235,21.9967,0.154982,0.019234
SYN-050,154,15.47739,0.119783,21.9869,0.048504,0.034072
SYN-050,155,15.57789,0.036268,21.9201,-0.041684,0.012982
SYN-050,156,15.67839,0.049882,22.0429,0.03655,-0.027079
SYN-050,157,15.77889,-0.030813,21.995,0.01084,-0.104889
SYN-050,158,15.8794,-0.048678,21.9568,-0.031726,-0.003595
SYN-050,159,15.9799,0.086583,21.9659,-0.047003,0.023407
SYN-050,160,16.0804,-0.204882,22.0421,0.078231,-0.015759
SYN-050,161,16.1809,-0.003079,21.9498,-0.071378,-0.04189
SYN-050,162,16.28141,0.214857,22.0098,-0.032363,0.107408
SYN-050,163,16.38191,-0.111311,22.0189,-0.011708,0.029149
SYN-050,164,16.48241,-0.212889,21.997,-0.043299,-0.036183
SYN-050,165,16.58291,-0.059516,21.9776,-0.017246,0.004077
SYN-050,166,16.68342,-0.095867,22.0091,-0.023547,0.061625
SYN-050,167,16.78392,0.007768,22.0007,0.053562,-0.028979
SYN-050,168,16.88442,-0.148832,21.961,-0.043889,0.039121
SYN-050,169,16.98492,-0.16318,21.9975,0.03976,-0.021907
SYN-050,170,17.08543,-0.10033,21.9783,-0.017131,-0.005017
SYN-050,171,17.18593,-0.107568,21.9871,-0.089504,0.040934
SYN-050,172,17.28643,0.011123,21.9884,0.029514,-0.045403
SYN-050,173,17.38693,0.073707,21.9997,0.073595,-0.022567
SYN-050,174,17.48744,-0.079837,21.9695,0.01059,-0.048072
SYN-050,175,17.58794,-0.133413,22.0689,0.063033,-0.038625
SYN-050,176,17.68844,0.057139,21.9275,0.011954,0.020091
SYN-050,177,17.78894,-0.021748,21.9917,-0.004155,-0.004268
SYN-050,178,17.88945,0.113162,22.017,0.024575,0.021714
SYN-050,179,17.98995,-0.114511,21.9912,0.068287,0.023249
SYN-050,180,18.09045,-0.033645,21.9757,0.01577,0.009898
SYN-050,181,18.19095,0.006802,22.0458,-0.008646,0.065315
SYN-050,182,18.29146,-0.110109,21.9685,-0.007321,-0.049207
SYN-050,183,18.39196,0.04109,22.0605,0.049185,-0.006964
SYN-050,184,18.49246,-0.003248,21.9805,0.011627,-0.085484
SYN-050,185,18.59296,0.158074,21.9578,0.125962,-0.051244
SYN-050,186,18.69347,-0.141466,21.9883,0.060029,0.008615
SYN-050,187,18.79397,0.063091,21.9991,0.058141,-0.024652
SYN-050,188,18.89447,0.083184,21.9696,-0.086128,-0.020319
SYN-050,189,18.99497,0.128197,22.0447,0.017386,0.025002
SYN-050,190,19.09548,0.043633,22.0082,0.093956,0.062196
SYN-050,191,19.19598,-0.117559,21.9787,0.069968,0.098731
SYN-050,192,19.29648,0.146989,22.0028,0.009476,-0.087551
SYN-050,193,19.39698,0.024274,22.0161,-0.008612,-0.072531
SYN-050,194,19.49749,-0.098045,21.9764,-0.050162,-0.016135
SYN-050,195,19.59799,-0.03942,22.0193,0.007855,-0.025754
SYN-050,196,19.69849,-0.0968,22.0083,0.032869,-0.006684
SYN-050,197,19.79899,-0.024499,22.0184,0.08498,0.038462
SYN-050,198,19.8995,0.081423,22.0162,-0.0059,0.031555
SYN-050,199,20.0,0.202053,22.0244,0.035493,-0.020824
SYN-051,0,0.0,0.089649,22.0062,0.031183,0.01481
SYN-051,1,0.1005,0.243245,22.021,-0.048974,-0.051753
SYN-051,2,0.20101,-0.038297,21.9825,-0.063145,-0.075439
SYN-051,3,0.30151,0.133544,22.0244,-0.044647,0.003633
SYN-051,4,0.40201,0.181284,22.0101,0.049431,0.052033
SYN-051,5,0.50251,0.017762,22.0246,-0.019276,0.086268
SYN-051,6,0.60302,0.013601,21.9971,0.046233,0.025254
SYN-051,7,0.70352,-0.002754,21.9774,0.001995,-0.038525
SYN-051,8,0.80402,-0.089079,22.012,0.005008,-0.069273
SYN-051,9,0.90452,0.139133,21.9661,-0.028823,0.026821
SYN-051,10,1.00503,-0.031661,21.954,-0.011689,0.005954
SYN-051,11,1.10553,0.012532,21.9838,-0.047689,-0.017597
SYN-051,12,1.20603,0.10465,21.9808,-0.012807,-0.007438
SYN-051,13,1.30653,-0.027289,22.0522,0.019033,-0.003898
SYN-051,14,1.40704,0.095071,21.9903,0.012465,0.025485
SYN-051,15,1.50754,0.269079,21.9345,0.06489,0.015624
SYN-051,16,1.60804,0.028351,22.0045,-0.054919,-0.113185
SYN-051,17,1.70854,0.133383,22.01,-0.005824,0.026123
SYN-051,18,1.80905,-0.096638,22.02,0.034693,0.075038
SYN-051,19,1.90955,0.10669,22.033,-0.000849,-0.023322
SYN-051,20,2.01005,-0.047381,22.0041,0.068339,-0.038953
SYN-051,21,2.11055,0.119028,22.0085,0.015415,-0.004176
SYN-051,22,2.21106,-0.244947,21.9987,-0.022325,-0.020929
SYN-051,23,2.31156,-0.24824,22.0568,-0.021842,-0.040728
SYN-051,24,2.41206,-0.162994,22.0472,-0.118848,-0.057784
SYN-051,25,2.51256,-0.178456,22.0109,-0.017079,0.023018
SYN-051,26,2.61307,0.13564,22.0017,-0.079437,0.026298
SYN-051,27,2.71357,0.084417,21.9229,-0.038687,0.006047
SYN-051,28,2.81407,0.008249,21.9754,0.011176,0.061449
SYN-051,29,2.91457,0.046203,21.9984,0.049802,-0.061069
SYN-051,30,3.01508,0.075047,21.9879,-0.060178,0.091168
SYN-051,31,3.11558,-0.098721,22.0029,0.007335,-0.056144
SYN-051,32,3.21608,0.0292,21.9559,0.044039,0.089051
SYN-051,33,3.31658,0.048846,21.9875,-0.064461,0.053055
SYN-051,34,3.41709,-0.109528,21.9661,-0.025449,0.07563
SYN-051,35,3.51759,0.171382,21.982,0.085436,-0.033251
SYN-051,36,3.61809,0.168301,21.9913,0.014853,-0.033308
SYN-051,37,3.71859,-0.104051,22.0131,-0.055944,0.026108
SYN-051,38,3.8191,-0.052768,22.0112,-0.076479,-0.015553
SYN-051,39,3.9196,-0.169542,22.0234,0.000946,-0.061511
SYN-051,40,4.0201,0.111118,22.0028,-0.035256,0.028371
SYN-051,41,4.1206,-0.01564,21.9867,-0.01129,-0.095358
SYN-051,42,4.22111,0.055269,22.0182,-0.033016,0.010723
SYN-051,43,4.32161,-0.365072,22.0012,-0.044968,-0.004175
SYN-051,44,4.42211,-0.1068,22.0256,-0.040898,0.082364
SYN-051,45,4.52261,-0.141096,21.999,-0.06832,-0.019508
SYN-051,46,4.62312,-0.052885,22.0493,0.086536,-0.008996
SYN-051,47,4.72362,0.250622,22.0221,0.019962,0.007925
SYN-051,48,4.82412,-0.092004,22.043,-0.025081,-0.059118
SYN-051,49,4.92462,-0.066633,21.9887,0.05319,-0.007188
SYN-051,50,5.02513,0.200056,22.0018,-0.008301,0.017644
SYN-051,51,5.12563,-0.087445,21.9561,0.005231,-0.080759
SYN-051,52,5.22613,0.198271,21.9791,0.036333,0.009087
SYN-051,53,5.32663,-0.099805,21.9837,0.037367,-0.083954
SYN-051,54,5.42714,0.116003,22.045,-0.019775,0.048249
SYN-051,55,5.52764,0.110247,21.9582,-0.05279,0.053311
SYN-051,56,5.62814,0.041284,22.0327,0.061858,-0.026705
SYN-051,57,5.72864,0.192397,21.9907,0.038193,0.136053
SYN-051,58,5.82915,0.221384,21.9968,0.102961,-0.095666
SYN-051,59,5.92965,0.089834,21.9691,-0.063362,0.074908
SYN-051,60,6.03015,-0.260624,22.0328,-0.022814,0.069738
SYN-051,61,6.13065,-0.152277,21.9592,0.060376,-0.03272
SYN-051,62,6.23116,-0.012691,21.9738,0.007521,0.064688
SYN-051,63,6.33166,-0.027896,22.0335,0.098632,0.043481
SYN-051,64,6.43216,0.063998,21.9658,-0.058132,-0.019941
SYN-051,65,6.53266,-0.021077,21.9465,0.001147,0.004544
SYN-051,66,6.63317,0.256179,22.061,-0.055189,-0.010636
SYN-051,67,6.73367,0.17354,21.9776,-0.0983,0.07847
SYN-051,68,6.83417,0.003791,21.9838,0.027492,0.008584
SYN-051,69,6.93467,-0.121449,22.028,0.044198,-0.018407
SYN-051,70,7.03518,0.14782,22.0232,0.021556,0.022952
SYN-051,71,7.13568,-0.072599,21.9894,0.029425,-0.02635
SYN-051,72,7.23618,0.072588,21.9842,-0.020168,-0.071386
SYN-051,73,7.33668,-0.102294,21.9872,-0.035941,0.075875
SYN-051,74,7.43719,-0.061046,22.019,-0.016663,0.044283
SYN-051,75,7.53769,0.296535,21.9833,0.01194,0.005272
SYN-051,76,7.63819,-0.229923,22.0206,-0.012114,0.075629
SYN-051,77,7.73869,-0.03019,22.0027,0.076349,0.072436
SYN-051,78,7.8392,-0.147538,22.0149,-0.027273,-0.050665
SYN-051,79,7.9397,0.066765,21.9441,-0.026328,-0.033448
SYN-051,80,8.0402,0.088496,22.048,-0.027266,0.048901
SYN-051,81,8.1407,0.011072,21.976,-0.000475,-0.010524
SYN-051,82,8.24121,-0.0378,21.9735,-0.012174,-0.019967
SYN-051,83,8.34171,-0.069624,22.0396,0.08517,-0.014635
SYN-051,84,8.44221,-0.231644,21.9896,0.032728,0.034108
SYN-051,85,8.54271,0.1019,22.0352,-0.03533,0.088538
SYN-051,86,8.64322,-0.095048,21.9889,-0.037344,0.013579
SYN-051,87,8.74372,0.017141,21.9924,0.012456,-0.036305
SYN-051,88,8.84422,0.120675,22.0329,-0.058998,0.087254
SYN-051,89,8.94472,0.011852,21.9755,0.004589,-0.034598
SYN-051,90,9.04523,0.161261,22.0379,-0.004948,0.036823
SYN-051,91,9.14573,-0.139806,21.9883,0.000403,0.030844
SYN-051,92,9.24623,-0.063785,21.9956,-0.025871,0.028922
SYN-051,93,9.34673,0.113174,22.0024,-0.01816,-0.030596
SYN-051,94,9.44724,-0.225337,21.9675,-0.024022,0.018621
SYN-051,95,9.54774,-0.087155,22.0347,0.145215,-0.013559
SYN-051,96,9.64824,-0.072414,21.971,-0.027384,0.007204
SYN-051,97,9.74874,0.069298,21.9708,-0.01747,-0.018668
SYN-051,98,9.84925,-0.087146,22.0314,0.003945,0.058171
SYN-051,99,9.94975,-0.063413,21.9746,0.052095,-0.029531
SYN-051,100,10.05025,0.01955,21.9585,0.027955,-0.009539
SYN-051,101,10.15075,0.009643,21.9478,-0.031098,-0.031352
SYN-051,102,10.25126,0.004131,22.0073,0.003125,-0.029532
SYN-051,103,10.35176,-0.219441,22.0081,-0.043072,-0.097521
SYN-051,104,10.45226,-0.036038,21.9973,-0.007134,-0.01666
SYN-051,105,10.55276,0.055056,22.0241,-0.053316,-0.058105
SYN-051,106,10.65327,-0.22843,22.023,-0.054271,0.102178
SYN-051,107,10.75377,0.10659,21.9861,0.047624,0.037636
SYN-051,108,10.85427,0.2083,21.9966,0.065154,-0.017681
SYN-051,109,10.95477,-0.129406,21.9691,0.024545,0.039798
SYN-051,110,11.05528,0.125043,22.0148,0.013459,-0.055041
SYN-051,111,11.15578,-0.016249,21.9958,-0.084102,-0.026152
SYN-051,112,11.25628,-0.061881,21.9966,0.072644,0.010961
SYN-051,113,11.35678,-0.104306,21.9743,0.009267,-0.075339
SYN-051,114,11.45729,0.182893,21.9768,-0.011651,-0.022446
SYN-051,115,11.55779,-0.010468,22.0166,0.019418,0.039343
SYN-051,116,11.65829,0.241486,21.9823,0.012255,-0.03551
SYN-051,117,11.75879,0.1649,21.9702,0.050479,0.037744
SYN-051,118,11.8593,-0.060229,22.0142,-0.007225,0.001247
SYN-051,119,11.9598,0.061577,22.0281,0.053377,-0.033996
SYN-051,120,12.0603,-0.011552,21.9718,0.035282,-0.013138
SYN-051,121,12.1608,0.040605,22.028,0.074977,0.070635
SYN-051,122,12.26131,0.089571,21.9946,-0.003331,0.081347
SYN-051,123,12.36181,0.011239,21.9696,-0.020372,0.054335
SYN-051,124,12.46231,-0.107175,21.9989,-0.014098,0.017995
SYN-051,125,12.56281,0.041797,22.039,-0.031469,0.086145
SYN-051,126,12.66332,0.120986,21.999,-0.019381,-0.002522
SYN-051,127,12.76382,0.034481,21.9316,-0.035021,0.009884
SYN-051,128,12.86432,-0.317143,21.9924,-0.01628,-0.058804
SYN-051,129,12.96482,-0.156279,21.9596,0.003236,-0.007957
SYN-051,130,13.06533,-0.122948,21.9804,0.031787,0.065177
SYN-051,131,13.16583,-0.089319,21.9992,-0.02873,0.023761
SYN-051,132,13.26633,-0.033567,21.9676,0.006424,0.077713
SYN-051,133,13.36683,0.039649,21.9715,0.012325,-0.007418
SYN-051,134,13.46734,-0.305947,22.0216,-0.114473,0.052628
SYN-051,135,13.56784,0.188373,21.9795,-0.030985,0.060691
SYN-051,136,13.66834,0.004819,22.0089,-0.005906,0.006032
SYN-051,137,13.76884,-0.171004,21.9754,0.027609,-0.034468
SYN-051,138,13.86935,0.075454,22.0133,0.031939,-0.093787
SYN-051,139,13.96985,0.021026,21.9535,0.054047,-0.074916
SYN-051,140,14.07035,0.04816,22.0328,0.077865,0.041531
SYN-051,141,14.17085,-0.101631,21.9891,0.109402,0.041452
SYN-051,142,14.27136,0.172504,21.9519,0.011202,-0.059059
SYN-051,143,14.37186,-0.07949,22.0046,0.006807,0.025662
SYN-051,144,14.47236,0.028371,22.0313,-0.054818,-0.100291
SYN-051,145,14.57286,0.14934,21.9811,0.004288,0.033374
SYN-051,146,14.67337,0.029075,21.9826,0.056092,0.001145
SYN-051,147,14.77387,0.052268,21.9955,0.07718,-0.043708
SYN-051,148,14.87437,-0.102274,22.0096,0.077136,-0.046938
SYN-051,149,14.97487,-0.054612,22.0258,-0.023864,0.111504
SYN-051,150,15.07538,-0.08836,21.9885,-0.061499,0.047556
SYN-051,151,15.17588,0.20484,21.9842,0.009396,-0.027306
SYN-051,152,15.27638,-0.236868,22.0321,0.035733,-0.024285
SYN-051,153,15.37688,0.109227,22.0224,-0.117308,-0.045411
SYN-051,154,15.47739,0.110148,21.9541,0.029296,-0.019707
SYN-051,155,15.57789,0.224883,22.0053,0.075826,0.081432
SYN-051,156,15.67839,0.110735,22.0078,0.031709,-0.046942
SYN-051,157,15.77889,-0.144478,21.9857,-0.015541,0.118584
SYN-051,158,15.8794,-0.166284,21.9866,-0.024641,-0.053251
SYN-051,159,15.9799,-0.02747,21.9705,0.023052,-0.017504
SYN-051,160,16.0804,0.145574,21.9939,0.02643,0.015219
SYN-051,161,16.1809,-0.013972,22.0528,-0.037747,0.055727
SYN-051,162,16.28141,-0.118748,21.9961,-0.023604,-0.059034
SYN-051,163,16.38191,-0.01285,22.0142,0.055241,-0.056866
SYN-051,164,16.48241,-0.054361,22.0975,0.024646,-0.031791
SYN-051,165,16.58291,-0.125208,21.9825,-0.011394,-0.055338
SYN-051,166,16.68342,0.029006,21.9585,-0.036141,-0.033903
SYN-051,167,16.78392,0.089708,21.9065,0.039646,0.014926
SYN-051,168,16.88442,0.078745,21.9592,0.060768,-0.014876
SYN-051,169,16.98492,0.015599,21.9668,0.053079,-0.039876
SYN-051,170,17.08543,0.052591,22.0432,0.029907,0.045769
SYN-051,171,17.18593,-0.017068,21.9628,0.035861,-0.073047
SYN-051,172,17.28643,0.135647,21.9926,0.038321,-0.009935
SYN-051,173,17.38693,-0.015025,22.0049,-0.092378,-0.008881
SYN-051,174,17.48744,0.08315,22.0201,-0.001651,0.029036
SYN-051,175,17.58794,0.15478,21.9924,0.005583,-0.064713
SYN-051,176,17.68844,-0.031069,21.9676,0.018891,0.030482
SYN-051,177,17.78894,-0.010175,21.9496,-0.032106,-0.002845
SYN-051,178,17.88945,-0.002801,22.0389,0.078932,0.00474
SYN-051,179,17.98995,-0.161084,22.0005,0.052431,-0.048147
SYN-051,180,18.09045,0.303936,21.977,-0.076453,0.046716
SYN-051,181,18.19095,0.031063,22.0168,0.068985,0.052556
SYN-051,182,18.29146,-0.172294,22.0296,-0.108432,0.097788
SYN-051,183,18.39196,-0.060167,22.0334,0.008865,-0.057966
SYN-051,184,18.49246,-0.139735,22.0254,-0.046557,0.070964
SYN-051,185,18.59296,-0.106851,22.0085,0.064909,0.005518
SYN-051,186,18.69347,0.074843,22.0057,-0.042966,0.093708
SYN-051,187,18.79397,-0.227999,21.9838,-0.017925,0.082744
SYN-051,188,18.89447,-0.018358,21.9777,0.005746,0.013535
SYN-051,189,18.99497,-0.062814,21.9879,-0.050968,-0.018892
SYN-051,190,19.09548,0.068804,21.9758,0.071261,-0.049261
SYN-051,191,19.19598,0.019443,22.0237,-0.022707,-0.097286
SYN-051,192,19.29648,-0.17725,22.0137,-0.011274,0.002776
